id,ts,host_id,cpu_usage_pct,memory_usage_pct,power_kw,status
18461,2026-04-11 01:27:19.687+00,2,10,70,0.216,Normal
18462,2026-04-11 01:27:19.687+00,3,29,27,0.238,Normal
18463,2026-04-11 01:29:19.88+00,1,3,75,0.221,Normal
18464,2026-04-11 01:29:19.88+00,2,10,70,0.239,Normal
18465,2026-04-11 01:29:19.88+00,3,28,27,0.241,Normal
18466,2026-04-11 01:31:19.486+00,1,3,75,0.222,Normal
18467,2026-04-11 01:31:19.486+00,2,11,70,0.216,Normal
18468,2026-04-11 01:31:19.486+00,3,27,27,0.242,Normal
18469,2026-04-11 01:33:19.75+00,1,5,75,0.22,Normal
18470,2026-04-11 01:33:19.75+00,2,11,70,0.216,Normal
18471,2026-04-11 01:33:19.75+00,3,28,27,0.229,Normal
18472,2026-04-11 01:35:19.699+00,1,3,75,0.221,Normal
18473,2026-04-11 01:35:19.699+00,2,10,70,0.239,Normal
18474,2026-04-11 01:35:19.699+00,3,28,27,0.243,Normal
18475,2026-04-11 01:37:22.203+00,1,3,75,0.221,Normal
18476,2026-04-11 01:37:22.203+00,2,12,70,0.218,Normal
18477,2026-04-11 01:37:22.203+00,3,29,27,0.233,Normal
18478,2026-04-11 01:39:19.81+00,1,5,75,0.22,Normal
18479,2026-04-11 01:39:19.81+00,2,12,70,0.223,Normal
18480,2026-04-11 01:39:19.81+00,3,27,27,0.24,Normal
18481,2026-04-11 01:41:19.862+00,1,3,75,0.222,Normal
18482,2026-04-11 01:41:19.862+00,2,13,70,0.216,Normal
18483,2026-04-11 01:41:19.862+00,3,28,27,0.245,Normal
18484,2026-04-11 01:43:21.372+00,1,3,75,0.221,Normal
18485,2026-04-11 01:43:21.372+00,2,13,70,0.216,Normal
18486,2026-04-11 01:43:21.372+00,3,29,27,0.234,Normal
18487,2026-04-11 01:45:19.46+00,1,5,75,0.223,Normal
18488,2026-04-11 01:45:19.46+00,2,13,70,0.217,Normal
18489,2026-04-11 01:45:19.46+00,3,27,27,0.233,Normal
18490,2026-04-11 01:47:19.753+00,1,3,75,0.221,Normal
18491,2026-04-11 01:47:19.753+00,2,14,70,0.215,Normal
18492,2026-04-11 01:47:19.753+00,3,26,27,0.239,Normal
18493,2026-04-11 01:49:19.823+00,1,3,75,0.221,Normal
18494,2026-04-11 01:49:19.823+00,2,13,70,0.227,Normal
18495,2026-04-11 01:49:19.823+00,3,28,27,0.234,Normal
18496,2026-04-11 01:51:23.76+00,1,6,75,0.22,Normal
18497,2026-04-11 01:51:23.76+00,2,12,70,0.234,Normal
18498,2026-04-11 01:51:23.76+00,3,27,27,0.24,Normal
18499,2026-04-11 01:53:21.867+00,1,4,75,0.22,Normal
18500,2026-04-11 01:53:21.867+00,2,12,70,0.215,Normal
18501,2026-04-11 01:53:21.867+00,3,28,27,0.236,Normal
18502,2026-04-11 01:55:22.406+00,1,3,75,0.22,Normal
18503,2026-04-11 01:55:22.406+00,2,10,70,0.216,Normal
18504,2026-04-11 01:55:22.406+00,3,28,27,0.232,Normal
18505,2026-04-11 01:57:19.499+00,1,4,75,0.222,Normal
18506,2026-04-11 01:57:19.499+00,2,12,70,0.257,Normal
18507,2026-04-11 01:57:19.499+00,3,28,27,0.233,Normal
18508,2026-04-11 01:59:19.799+00,1,3,75,0.221,Normal
18509,2026-04-11 01:59:19.799+00,2,10,70,0.214,Normal
18510,2026-04-11 01:59:19.799+00,3,28,27,0.242,Normal
18511,2026-04-11 02:01:19.501+00,1,3,75,0.221,Normal
18512,2026-04-11 02:01:19.501+00,2,10,70,0.215,Normal
18513,2026-04-11 02:01:19.501+00,3,29,27,0.239,Normal
18514,2026-04-11 02:03:25.317+00,1,4,75,0.22,Normal
18515,2026-04-11 02:03:25.317+00,2,11,70,0.213,Normal
18516,2026-04-11 02:03:25.317+00,3,29,27,0.24,Normal
18517,2026-04-11 02:05:26.666+00,1,3,75,0.221,Normal
18518,2026-04-11 02:05:26.666+00,2,12,70,0.217,Normal
18519,2026-04-11 02:05:26.666+00,3,27,27,0.243,Normal
18520,2026-04-11 02:07:20.414+00,1,3,75,0.222,Normal
18521,2026-04-11 02:07:20.414+00,2,13,70,0.217,Normal
18522,2026-04-11 02:07:20.414+00,3,28,27,0.232,Normal
18523,2026-04-11 02:09:19.357+00,1,4,75,0.221,Normal
18524,2026-04-11 02:09:19.357+00,2,10,70,0.248,Normal
18525,2026-04-11 02:09:19.357+00,3,27,27,0.24,Normal
18526,2026-04-11 02:11:23.675+00,1,3,75,0.22,Normal
18527,2026-04-11 02:11:23.675+00,2,11,70,0.218,Normal
18528,2026-04-11 02:11:23.675+00,3,29,27,0.237,Normal
18529,2026-04-11 02:13:19.68+00,1,5,75,0.221,Normal
18530,2026-04-11 02:13:19.68+00,2,10,70,0.227,Normal
18531,2026-04-11 02:13:19.68+00,3,27,27,0.246,Normal
18532,2026-04-11 02:15:19.694+00,1,4,75,0.22,Normal
18533,2026-04-11 02:15:19.694+00,2,11,70,0.248,Normal
18534,2026-04-11 02:15:19.694+00,3,27,27,0.245,Normal
18535,2026-04-11 02:17:19.491+00,1,3,75,0.221,Normal
18536,2026-04-11 02:17:19.491+00,2,12,70,0.217,Normal
18537,2026-04-11 02:17:19.491+00,3,26,27,0.243,Normal
18538,2026-04-11 02:19:19.585+00,1,4,75,0.221,Normal
18539,2026-04-11 02:19:19.585+00,2,10,70,0.213,Normal
18540,2026-04-11 02:19:19.585+00,3,27,27,0.246,Normal
18541,2026-04-11 02:21:22.902+00,1,3,75,0.222,Normal
18542,2026-04-11 02:21:22.902+00,2,10,70,0.216,Normal
18543,2026-04-11 02:21:22.902+00,3,29,27,0.24,Normal
18544,2026-04-11 02:23:19.57+00,1,3,75,0.22,Normal
18545,2026-04-11 02:23:19.57+00,2,10,70,0.219,Normal
18546,2026-04-11 02:23:19.57+00,3,29,27,0.24,Normal
18547,2026-04-11 02:25:19.39+00,1,5,75,0.221,Normal
18548,2026-04-11 02:25:19.39+00,2,11,70,0.214,Normal
18549,2026-04-11 02:25:19.39+00,3,29,27,0.243,Normal
18550,2026-04-11 02:27:20.956+00,1,3,75,0.22,Normal
18551,2026-04-11 02:27:20.956+00,2,11,70,0.248,Normal
18552,2026-04-11 02:27:20.956+00,3,28,27,0.251,Normal
18553,2026-04-11 02:29:24.517+00,1,3,75,0.221,Normal
18554,2026-04-11 02:29:24.517+00,2,10,70,0.215,Normal
18555,2026-04-11 02:29:24.517+00,3,29,27,0.234,Normal
18556,2026-04-11 02:31:20.854+00,1,5,75,0.222,Normal
18557,2026-04-11 02:31:20.854+00,2,10,70,0.216,Normal
18558,2026-04-11 02:31:20.854+00,3,29,27,0.242,Normal
18559,2026-04-11 02:33:19.784+00,1,3,75,0.224,Normal
18560,2026-04-11 02:33:19.784+00,2,10,70,0.251,Normal
18561,2026-04-11 02:33:19.784+00,3,26,27,0.241,Normal
18562,2026-04-11 02:35:19.852+00,1,3,75,0.22,Normal
18563,2026-04-11 02:35:19.852+00,2,12,70,0.215,Normal
18564,2026-04-11 02:35:19.852+00,3,28,27,0.239,Normal
18565,2026-04-11 02:37:24.114+00,1,5,75,0.221,Normal
18566,2026-04-11 02:37:24.114+00,2,10,70,0.215,Normal
18567,2026-04-11 02:37:24.114+00,3,28,27,0.236,Normal
18568,2026-04-11 02:39:20.671+00,1,3,75,0.221,Normal
18569,2026-04-11 02:39:20.671+00,2,16,70,0.215,Normal
18570,2026-04-11 02:39:20.671+00,3,29,27,0.234,Normal
18571,2026-04-11 02:41:20.817+00,1,3,75,0.221,Normal
18572,2026-04-11 02:41:20.817+00,2,10,70,0.212,Normal
18573,2026-04-11 02:41:20.817+00,3,27,27,0.241,Normal
18574,2026-04-11 02:43:19.666+00,1,5,75,0.221,Normal
18575,2026-04-11 02:43:19.666+00,2,10,70,0.216,Normal
18576,2026-04-11 02:43:19.666+00,3,28,27,0.237,Normal
18577,2026-04-11 02:45:22.407+00,1,3,75,0.221,Normal
18578,2026-04-11 02:45:22.407+00,2,11,70,0.214,Normal
18579,2026-04-11 02:45:22.407+00,3,28,27,0.241,Normal
18580,2026-04-11 02:47:19.593+00,1,3,75,0.221,Normal
18581,2026-04-11 02:47:19.593+00,2,10,70,0.216,Normal
18582,2026-04-11 02:47:19.593+00,3,27,27,0.237,Normal
18583,2026-04-11 02:49:19.407+00,1,5,75,0.219,Normal
18584,2026-04-11 02:49:19.407+00,2,11,70,0.217,Normal
18585,2026-04-11 02:49:19.407+00,3,28,27,0.243,Normal
18586,2026-04-11 02:51:20.38+00,1,3,75,0.22,Normal
18587,2026-04-11 02:51:20.38+00,2,10,70,0.215,Normal
18588,2026-04-11 02:51:20.38+00,3,28,27,0.241,Normal
18589,2026-04-11 02:53:21.209+00,1,3,75,0.22,Normal
18590,2026-04-11 02:53:21.209+00,2,10,70,0.217,Normal
18591,2026-04-11 02:53:21.209+00,3,27,27,0.245,Normal
18592,2026-04-11 02:55:22.529+00,1,4,75,0.219,Normal
18593,2026-04-11 02:55:22.529+00,2,10,70,0.218,Normal
18594,2026-04-11 02:55:22.529+00,3,27,27,0.241,Normal
18595,2026-04-11 02:57:21.063+00,1,3,75,0.22,Normal
18596,2026-04-11 02:57:21.063+00,2,10,70,0.215,Normal
18597,2026-04-11 02:57:21.063+00,3,29,27,0.24,Normal
18598,2026-04-11 02:59:22.681+00,1,3,75,0.22,Normal
18599,2026-04-11 02:59:22.681+00,2,10,70,0.215,Normal
18600,2026-04-11 02:59:22.681+00,3,29,27,0.236,Normal
18601,2026-04-11 03:01:19.422+00,1,4,75,0.22,Normal
18602,2026-04-11 03:01:19.422+00,2,10,70,0.249,Normal
18603,2026-04-11 03:01:19.422+00,3,27,27,0.233,Normal
18604,2026-04-11 03:03:19.778+00,1,3,75,0.221,Normal
18605,2026-04-11 03:03:19.778+00,2,10,70,0.215,Normal
18606,2026-04-11 03:03:19.778+00,3,27,27,0.231,Normal
18607,2026-04-11 03:05:20.154+00,1,4,75,0.22,Normal
18608,2026-04-11 03:05:20.154+00,2,10,70,0.216,Normal
18609,2026-04-11 03:05:20.154+00,3,27,27,0.241,Normal
18610,2026-04-11 03:07:19.663+00,1,4,75,0.22,Normal
18611,2026-04-11 03:07:19.663+00,2,11,70,0.248,Normal
18612,2026-04-11 03:07:19.663+00,3,28,27,0.239,Normal
18613,2026-04-11 03:09:20.784+00,1,3,75,0.221,Normal
18614,2026-04-11 03:09:20.784+00,2,11,70,0.216,Normal
18615,2026-04-11 03:09:20.784+00,3,29,27,0.242,Normal
18616,2026-04-11 03:11:21.936+00,1,4,75,0.219,Normal
18617,2026-04-11 03:11:21.936+00,2,13,70,0.217,Normal
18618,2026-04-11 03:11:21.936+00,3,29,27,0.243,Normal
18619,2026-04-11 03:13:22.141+00,1,4,75,0.22,Normal
18620,2026-04-11 03:13:22.141+00,2,14,70,0.237,Normal
18621,2026-04-11 03:13:22.141+00,3,26,27,0.235,Normal
18622,2026-04-11 03:15:21.591+00,1,3,75,0.22,Normal
18623,2026-04-11 03:15:21.591+00,2,13,70,0.215,Normal
18624,2026-04-11 03:15:21.591+00,3,26,27,0.242,Normal
18625,2026-04-11 03:17:19.827+00,1,5,75,0.219,Normal
18626,2026-04-11 03:17:19.827+00,2,14,70,0.217,Normal
18627,2026-04-11 03:17:19.827+00,3,28,27,0.244,Normal
18628,2026-04-11 03:19:20.793+00,1,3,75,0.22,Normal
18629,2026-04-11 03:19:20.793+00,2,14,70,0.242,Normal
18630,2026-04-11 03:19:20.793+00,3,27,27,0.245,Normal
18631,2026-04-11 03:21:22.152+00,1,3,75,0.219,Normal
18632,2026-04-11 03:21:22.152+00,2,14,70,0.216,Normal
18633,2026-04-11 03:21:22.152+00,3,29,27,0.24,Normal
18634,2026-04-11 03:23:19.809+00,1,5,75,0.221,Normal
18635,2026-04-11 03:23:19.809+00,2,13,70,0.216,Normal
18636,2026-04-11 03:23:19.809+00,3,27,27,0.243,Normal
18637,2026-04-11 03:25:20.672+00,1,3,75,0.221,Normal
18638,2026-04-11 03:25:20.672+00,2,12,70,0.25,Normal
18639,2026-04-11 03:25:20.672+00,3,27,27,0.245,Normal
18640,2026-04-11 03:27:19.643+00,1,3,75,0.221,Normal
18641,2026-04-11 03:27:19.643+00,2,12,70,0.219,Normal
18642,2026-04-11 03:27:19.643+00,3,26,27,0.233,Normal
18643,2026-04-11 03:29:22.633+00,1,5,75,0.221,Normal
18644,2026-04-11 03:29:22.633+00,2,11,70,0.215,Normal
18645,2026-04-11 03:29:22.633+00,3,27,27,0.241,Normal
18646,2026-04-11 03:31:21.072+00,1,3,75,0.219,Normal
18647,2026-04-11 03:31:21.072+00,2,12,70,0.247,Normal
18648,2026-04-11 03:31:21.072+00,3,28,27,0.238,Normal
18649,2026-04-11 03:33:19.758+00,1,3,75,0.22,Normal
18650,2026-04-11 03:33:19.758+00,2,12,70,0.216,Normal
18651,2026-04-11 03:33:19.758+00,3,28,27,0.245,Normal
18652,2026-04-11 03:35:20.666+00,1,5,75,0.22,Normal
18653,2026-04-11 03:35:20.666+00,2,11,70,0.214,Normal
18654,2026-04-11 03:35:20.666+00,3,28,27,0.238,Normal
18655,2026-04-11 03:37:21.798+00,1,3,75,0.221,Normal
18656,2026-04-11 03:37:21.798+00,2,10,70,0.215,Normal
18657,2026-04-11 03:37:21.798+00,3,28,27,0.236,Normal
18658,2026-04-11 03:39:20.468+00,1,3,75,0.222,Normal
18659,2026-04-11 03:39:20.468+00,2,10,70,0.214,Normal
18660,2026-04-11 03:39:20.468+00,3,28,27,0.231,Normal
18661,2026-04-11 03:41:20.502+00,1,5,75,0.221,Normal
18662,2026-04-11 03:41:20.502+00,2,10,70,0.216,Normal
18663,2026-04-11 03:41:20.502+00,3,26,27,0.236,Normal
18664,2026-04-11 03:43:19.46+00,1,3,75,0.22,Normal
18665,2026-04-11 03:43:19.46+00,2,10,70,0.216,Normal
18666,2026-04-11 03:43:19.46+00,3,27,27,0.233,Normal
18667,2026-04-11 03:45:19.84+00,1,3,75,0.221,Normal
18668,2026-04-11 03:45:19.84+00,2,10,70,0.22,Normal
18669,2026-04-11 03:45:19.84+00,3,29,27,0.235,Normal
18670,2026-04-11 03:47:22.147+00,1,5,75,0.219,Normal
18671,2026-04-11 03:47:22.147+00,2,10,70,0.218,Normal
18672,2026-04-11 03:47:22.147+00,3,27,27,0.234,Normal
18673,2026-04-11 03:49:19.834+00,1,3,75,0.222,Normal
18674,2026-04-11 03:49:19.834+00,2,10,70,0.22,Normal
18675,2026-04-11 03:49:19.834+00,3,27,27,0.241,Normal
18676,2026-04-11 03:51:21.125+00,1,3,75,0.22,Normal
18677,2026-04-11 03:51:21.125+00,2,10,70,0.219,Normal
18678,2026-04-11 03:51:21.125+00,3,29,27,0.237,Normal
18679,2026-04-11 03:53:19.524+00,1,4,75,0.219,Normal
18680,2026-04-11 03:53:19.524+00,2,10,70,0.256,Normal
18681,2026-04-11 03:53:19.524+00,3,27,27,0.237,Normal
18682,2026-04-11 03:55:19.441+00,1,3,75,0.221,Normal
18683,2026-04-11 03:55:19.441+00,2,10,70,0.22,Normal
18684,2026-04-11 03:55:19.441+00,3,28,27,0.243,Normal
18685,2026-04-11 03:57:22.426+00,1,3,75,0.221,Normal
18686,2026-04-11 03:57:22.426+00,2,10,70,0.215,Normal
18687,2026-04-11 03:57:22.426+00,3,29,27,0.236,Normal
18688,2026-04-11 03:59:19.621+00,1,4,75,0.222,Normal
18689,2026-04-11 03:59:19.621+00,2,10,70,0.257,Normal
18690,2026-04-11 03:59:19.621+00,3,27,27,0.23,Normal
18691,2026-04-11 04:01:19.621+00,1,3,75,0.221,Normal
18692,2026-04-11 04:01:19.621+00,2,11,70,0.218,Normal
18693,2026-04-11 04:01:19.621+00,3,28,27,0.244,Normal
18694,2026-04-11 04:03:19.688+00,1,4,75,0.22,Normal
18695,2026-04-11 04:03:19.688+00,2,10,70,0.219,Normal
18696,2026-04-11 04:03:19.688+00,3,28,27,0.234,Normal
18697,2026-04-11 04:05:27.897+00,1,3,75,0.221,Normal
18698,2026-04-11 04:05:27.897+00,2,11,70,0.255,Normal
18699,2026-04-11 04:05:27.897+00,3,28,27,0.234,Normal
18700,2026-04-11 04:07:19.64+00,1,3,75,0.221,Normal
18701,2026-04-11 04:07:19.64+00,2,10,70,0.22,Normal
18702,2026-04-11 04:07:19.64+00,3,28,27,0.243,Normal
18703,2026-04-11 04:09:19.628+00,1,5,75,0.22,Normal
18704,2026-04-11 04:09:19.628+00,2,10,70,0.222,Normal
18705,2026-04-11 04:09:19.628+00,3,29,27,0.24,Normal
18706,2026-04-11 04:11:19.53+00,1,3,75,0.22,Normal
18707,2026-04-11 04:11:19.53+00,2,11,70,0.231,Normal
18708,2026-04-11 04:11:19.53+00,3,28,27,0.243,Normal
18709,2026-04-11 04:13:24.109+00,1,5,75,0.221,Normal
18710,2026-04-11 04:13:24.109+00,2,10,70,0.221,Normal
18711,2026-04-11 04:13:24.109+00,3,26,27,0.24,Normal
18712,2026-04-11 04:15:19.867+00,1,5,75,0.22,Normal
18713,2026-04-11 04:15:19.867+00,2,11,70,0.221,Normal
18714,2026-04-11 04:15:19.867+00,3,26,27,0.243,Normal
18715,2026-04-11 04:17:19.655+00,1,3,75,0.22,Normal
18716,2026-04-11 04:17:19.655+00,2,10,70,0.218,Normal
18717,2026-04-11 04:17:19.655+00,3,27,27,0.244,Normal
18718,2026-04-11 04:19:19.719+00,1,4,75,0.219,Normal
18719,2026-04-11 04:19:19.719+00,2,10,70,0.222,Normal
18720,2026-04-11 04:19:19.719+00,3,27,27,0.246,Normal
18721,2026-04-11 04:21:20.149+00,1,6,75,0.22,Normal
18722,2026-04-11 04:21:20.149+00,2,11,70,0.222,Normal
18723,2026-04-11 04:21:20.149+00,3,27,27,0.243,Normal
18724,2026-04-11 04:23:19.592+00,1,3,75,0.222,Normal
18725,2026-04-11 04:23:19.592+00,2,10,70,0.238,Normal
18726,2026-04-11 04:23:19.592+00,3,28,27,0.245,Normal
18727,2026-04-11 04:25:32.384+00,1,3,75,0.221,Normal
18728,2026-04-11 04:25:32.384+00,2,10,70,0.222,Normal
18729,2026-04-11 04:25:32.384+00,3,27,27,0.234,Normal
18730,2026-04-11 04:27:19.713+00,1,5,75,0.22,Normal
18731,2026-04-11 04:27:19.713+00,2,10,70,0.219,Normal
18732,2026-04-11 04:27:19.713+00,3,28,27,0.245,Normal
18733,2026-04-11 04:29:20.697+00,1,3,75,0.221,Normal
18734,2026-04-11 04:29:20.697+00,2,10,70,0.239,Normal
18735,2026-04-11 04:29:20.697+00,3,29,27,0.233,Normal
18736,2026-04-11 04:31:19.607+00,1,4,75,0.221,Normal
18737,2026-04-11 04:31:19.607+00,2,13,70,0.22,Normal
18738,2026-04-11 04:31:19.607+00,3,28,27,0.239,Normal
18739,2026-04-11 04:33:19.645+00,1,6,75,0.22,Normal
18740,2026-04-11 04:33:19.645+00,2,10,70,0.232,Normal
18741,2026-04-11 04:33:19.645+00,3,27,27,0.23,Normal
18742,2026-04-11 04:35:21.573+00,1,4,75,0.221,Normal
18743,2026-04-11 04:35:21.573+00,2,10,70,0.221,Normal
18744,2026-04-11 04:35:21.573+00,3,26,27,0.234,Normal
18745,2026-04-11 04:37:19.633+00,1,6,75,0.22,Normal
18746,2026-04-11 04:37:19.633+00,2,10,70,0.236,Normal
18747,2026-04-11 04:37:19.633+00,3,28,27,0.231,Normal
18748,2026-04-11 04:39:24.406+00,1,9,75,0.22,Normal
18749,2026-04-11 04:39:24.406+00,2,10,70,0.234,Normal
18750,2026-04-11 04:39:24.406+00,3,29,27,0.239,Normal
18751,2026-04-11 04:41:20.994+00,1,5,75,0.22,Normal
18752,2026-04-11 04:41:20.994+00,2,11,70,0.246,Normal
18753,2026-04-11 04:41:20.994+00,3,28,27,0.237,Normal
18754,2026-04-11 04:43:19.657+00,1,5,75,0.22,Normal
18755,2026-04-11 04:43:19.657+00,2,11,70,0.222,Normal
18756,2026-04-11 04:43:19.657+00,3,27,27,0.243,Normal
18757,2026-04-11 04:45:20.822+00,1,6,75,0.22,Normal
18758,2026-04-11 04:45:20.822+00,2,12,70,0.222,Normal
18759,2026-04-11 04:45:20.822+00,3,27,27,0.234,Normal
18760,2026-04-11 04:47:19.892+00,1,5,75,0.221,Normal
18761,2026-04-11 04:47:19.892+00,2,12,70,0.208,Normal
18762,2026-04-11 04:47:19.892+00,3,28,27,0.242,Normal
18763,2026-04-11 04:49:19.558+00,1,5,75,0.221,Normal
18764,2026-04-11 04:49:19.558+00,2,13,70,0.205,Normal
18765,2026-04-11 04:49:19.558+00,3,27,27,0.234,Normal
18766,2026-04-11 04:51:19.678+00,1,4,75,0.221,Normal
18767,2026-04-11 04:51:19.678+00,2,13,70,0.237,Normal
18768,2026-04-11 04:51:19.678+00,3,28,27,0.233,Normal
18769,2026-04-11 04:53:19.444+00,1,4,75,0.221,Normal
18770,2026-04-11 04:53:19.444+00,2,14,70,0.21,Normal
18771,2026-04-11 04:53:19.444+00,3,28,27,0.241,Normal
18772,2026-04-11 04:55:19.79+00,1,5,75,0.221,Normal
18773,2026-04-11 04:55:19.79+00,2,14,70,0.203,Normal
18774,2026-04-11 04:55:19.79+00,3,28,27,0.234,Normal
18775,2026-04-11 04:57:20.599+00,1,3,75,0.221,Normal
18776,2026-04-11 04:57:20.599+00,2,13,70,0.237,Normal
18777,2026-04-11 04:57:20.599+00,3,27,27,0.242,Normal
18778,2026-04-11 04:59:19.358+00,1,4,75,0.221,Normal
18779,2026-04-11 04:59:19.358+00,2,11,70,0.225,Normal
18780,2026-04-11 04:59:19.358+00,3,27,27,0.234,Normal
18781,2026-04-11 05:01:19.748+00,1,6,75,0.221,Normal
18782,2026-04-11 05:01:19.748+00,2,11,70,0.204,Normal
18783,2026-04-11 05:01:19.748+00,3,27,27,0.232,Normal
18784,2026-04-11 05:03:20.818+00,1,4,75,0.221,Normal
18785,2026-04-11 05:03:20.818+00,2,10,70,0.236,Normal
18786,2026-04-11 05:03:20.818+00,3,27,27,0.236,Normal
18787,2026-04-11 05:05:22.38+00,1,4,75,0.22,Normal
18788,2026-04-11 05:05:22.38+00,2,10,70,0.21,Normal
18789,2026-04-11 05:05:22.38+00,3,29,27,0.237,Normal
18790,2026-04-11 05:07:19.917+00,1,7,75,0.22,Normal
18791,2026-04-11 05:07:19.917+00,2,10,70,0.204,Normal
18792,2026-04-11 05:07:19.917+00,3,27,27,0.236,Normal
18793,2026-04-11 05:09:19.574+00,1,4,75,0.222,Normal
18794,2026-04-11 05:09:19.574+00,2,10,70,0.203,Normal
18795,2026-04-11 05:09:19.574+00,3,28,27,0.244,Normal
18796,2026-04-11 05:11:19.766+00,1,3,75,0.22,Normal
18797,2026-04-11 05:11:19.766+00,2,10,70,0.201,Normal
18798,2026-04-11 05:11:19.766+00,3,29,27,0.237,Normal
18799,2026-04-11 05:13:19.527+00,1,7,75,0.22,Normal
18800,2026-04-11 05:13:19.527+00,2,11,70,0.218,Normal
18801,2026-04-11 05:13:19.527+00,3,27,27,0.233,Normal
18802,2026-04-11 05:15:19.899+00,1,5,75,0.22,Normal
18803,2026-04-11 05:15:19.899+00,2,10,70,0.208,Normal
18804,2026-04-11 05:15:19.899+00,3,29,27,0.242,Normal
18805,2026-04-11 05:17:21.81+00,1,4,75,0.22,Normal
18806,2026-04-11 05:17:21.81+00,2,10,70,0.206,Normal
18807,2026-04-11 05:17:21.81+00,3,29,27,0.233,Normal
18808,2026-04-11 05:19:19.584+00,1,5,75,0.221,Normal
18809,2026-04-11 05:19:19.584+00,2,12,70,0.209,Normal
18810,2026-04-11 05:19:19.584+00,3,28,27,0.234,Normal
18811,2026-04-11 05:21:19.56+00,1,4,75,0.221,Normal
18812,2026-04-11 05:21:19.56+00,2,10,70,0.204,Normal
18813,2026-04-11 05:21:19.56+00,3,27,27,0.241,Normal
18814,2026-04-11 05:23:19.794+00,1,4,75,0.22,Normal
18815,2026-04-11 05:23:19.794+00,2,10,70,0.203,Normal
18816,2026-04-11 05:23:19.794+00,3,28,27,0.233,Normal
18817,2026-04-11 05:25:20.876+00,1,5,75,0.221,Normal
18818,2026-04-11 05:25:20.876+00,2,11,70,0.221,Normal
18819,2026-04-11 05:25:20.876+00,3,28,27,0.227,Normal
18820,2026-04-11 05:27:20.363+00,1,4,75,0.221,Normal
18821,2026-04-11 05:27:20.363+00,2,11,70,0.206,Normal
18822,2026-04-11 05:27:20.363+00,3,27,27,0.245,Normal
18823,2026-04-11 05:29:19.329+00,1,6,75,0.221,Normal
18824,2026-04-11 05:29:19.329+00,2,13,70,0.204,Normal
18825,2026-04-11 05:29:19.329+00,3,28,27,0.242,Normal
18826,2026-04-11 05:31:22.2+00,1,4,75,0.223,Normal
18827,2026-04-11 05:31:22.2+00,2,10,70,0.234,Normal
18828,2026-04-11 05:31:22.2+00,3,27,27,0.242,Normal
18829,2026-04-11 05:33:20.012+00,1,4,75,0.222,Normal
18830,2026-04-11 05:33:20.012+00,2,10,70,0.208,Normal
18831,2026-04-11 05:33:20.012+00,3,28,27,0.246,Normal
18832,2026-04-11 05:35:19.604+00,1,6,75,0.22,Normal
18833,2026-04-11 05:35:19.604+00,2,10,70,0.2,Normal
18834,2026-04-11 05:35:19.604+00,3,28,27,0.242,Normal
18835,2026-04-11 05:37:19.789+00,1,4,75,0.219,Normal
18836,2026-04-11 05:37:19.789+00,2,10,70,0.223,Normal
18837,2026-04-11 05:37:19.789+00,3,28,27,0.239,Normal
18838,2026-04-11 05:39:19.386+00,1,4,75,0.221,Normal
18839,2026-04-11 05:39:19.386+00,2,12,70,0.204,Normal
18840,2026-04-11 05:39:19.386+00,3,28,27,0.232,Normal
18841,2026-04-11 05:41:21.135+00,1,6,75,0.221,Normal
18842,2026-04-11 05:41:21.135+00,2,11,70,0.201,Normal
18843,2026-04-11 05:41:21.135+00,3,28,27,0.238,Normal
18844,2026-04-11 05:43:21.407+00,1,5,75,0.221,Normal
18845,2026-04-11 05:43:21.407+00,2,10,70,0.213,Normal
18846,2026-04-11 05:43:21.407+00,3,27,27,0.238,Normal
18847,2026-04-11 05:45:20.773+00,1,4,75,0.221,Normal
18848,2026-04-11 05:45:20.773+00,2,11,70,0.202,Normal
18849,2026-04-11 05:45:20.773+00,3,28,27,0.237,Normal
18850,2026-04-11 05:47:20.311+00,1,6,75,0.22,Normal
18851,2026-04-11 05:47:20.311+00,2,11,70,0.241,Normal
18852,2026-04-11 05:47:20.311+00,3,27,27,0.236,Normal
18853,2026-04-11 05:49:20.47+00,1,5,75,0.22,Normal
18854,2026-04-11 05:49:20.47+00,2,11,70,0.219,Normal
18855,2026-04-11 05:49:20.47+00,3,29,27,0.232,Normal
18856,2026-04-11 05:51:20.906+00,1,3,75,0.221,Normal
18857,2026-04-11 05:51:20.906+00,2,11,70,0.22,Normal
18858,2026-04-11 05:51:20.906+00,3,27,27,0.235,Normal
18859,2026-04-11 05:53:22.825+00,1,5,75,0.221,Normal
18860,2026-04-11 05:53:22.825+00,2,10,70,0.248,Normal
18861,2026-04-11 05:53:22.825+00,3,28,27,0.238,Normal
18862,2026-04-11 05:55:19.58+00,1,3,75,0.221,Normal
18863,2026-04-11 05:55:19.58+00,2,11,70,0.222,Normal
18864,2026-04-11 05:55:19.58+00,3,28,27,0.236,Normal
18865,2026-04-11 05:57:22.108+00,1,4,75,0.219,Normal
18866,2026-04-11 05:57:22.108+00,2,10,70,0.22,Normal
18867,2026-04-11 05:57:22.108+00,3,26,27,0.24,Normal
18868,2026-04-11 05:59:28.585+00,1,6,75,0.221,Normal
18869,2026-04-11 05:59:28.585+00,2,10,70,0.245,Normal
18870,2026-04-11 05:59:28.585+00,3,27,27,0.237,Normal
