id,ts,ilo_server_id,reachable,health,inlet_temp_c,cpu_temp_c,power_kw,power_capacity_kw,memory_total_gb,processor_count
21051,2026-04-12 06:13:23.166+00,3,t,OK,18,46,0.235,2,512,2
21054,2026-04-12 06:15:20.557+00,3,t,OK,18,46,0.233,2,512,2
21057,2026-04-12 06:17:19.968+00,3,t,OK,20,48,0.241,2,512,2
21060,2026-04-12 06:19:19.803+00,3,t,OK,18,47,0.24,2,512,2
21063,2026-04-12 06:21:21.49+00,3,t,OK,19,46,0.23,2,512,2
21066,2026-04-12 06:23:19.788+00,3,t,OK,18,48,0.24,2,512,2
21069,2026-04-12 06:25:20.275+00,3,t,OK,18,47,0.237,2,512,2
21072,2026-04-12 06:27:21.94+00,3,t,OK,18,47,0.239,2,512,2
21075,2026-04-12 06:29:19.553+00,3,t,OK,19,46,0.238,2,512,2
21078,2026-04-12 06:31:23.914+00,3,t,OK,18,46,0.233,2,512,2
21081,2026-04-12 06:33:23.09+00,3,t,OK,18,46,0.239,2,512,2
21084,2026-04-12 06:35:19.699+00,3,t,OK,18,49,0.229,2,512,2
21087,2026-04-12 06:37:20.157+00,3,t,OK,18,46,0.238,2,512,2
21090,2026-04-12 06:39:25.33+00,3,t,OK,18,46,0.241,2,512,2
21093,2026-04-12 06:41:20.332+00,3,t,OK,19,46,0.24,2,512,2
21096,2026-04-12 06:43:20.005+00,3,t,OK,18,47,0.241,2,512,2
21099,2026-04-12 06:45:20.772+00,3,t,OK,19,48,0.241,2,512,2
21102,2026-04-12 06:47:22.772+00,3,t,OK,18,47,0.233,2,512,2
21105,2026-04-12 06:49:20.765+00,3,t,OK,18,46,0.24,2,512,2
21108,2026-04-12 06:51:19.948+00,3,t,OK,19,47,0.241,2,512,2
21111,2026-04-12 06:53:21.881+00,3,t,OK,18,46,0.243,2,512,2
21114,2026-04-12 06:55:20.054+00,3,t,OK,18,46,0.226,2,512,2
21117,2026-04-12 06:57:21.672+00,3,t,OK,18,45,0.234,2,512,2
21120,2026-04-12 06:59:20.807+00,3,t,OK,19,45,0.237,2,512,2
21123,2026-04-12 07:01:21.04+00,3,t,OK,18,45,0.236,2,512,2
21126,2026-04-12 07:03:19.956+00,3,t,OK,18,46,0.247,2,512,2
21129,2026-04-12 07:05:22.357+00,3,t,OK,18,47,0.235,2,512,2
21132,2026-04-12 07:07:21.156+00,3,t,OK,18,47,0.24,2,512,2
21135,2026-04-12 07:09:20.277+00,3,t,OK,19,47,0.233,2,512,2
21138,2026-04-12 07:11:23.628+00,3,t,OK,18,48,0.241,2,512,2
21141,2026-04-12 07:13:21.486+00,3,t,OK,18,48,0.248,2,512,2
21144,2026-04-12 07:15:19.903+00,3,t,OK,18,46,0.241,2,512,2
21147,2026-04-12 07:17:20.8+00,3,t,OK,19,46,0.236,2,512,2
21150,2026-04-12 07:19:19.937+00,3,t,OK,18,45,0.23,2,512,2
21153,2026-04-12 07:21:23.618+00,3,t,OK,18,47,0.233,2,512,2
21156,2026-04-12 07:23:24.926+00,3,t,OK,19,46,0.234,2,512,2
21159,2026-04-12 07:25:20.127+00,3,t,OK,18,46,0.235,2,512,2
21162,2026-04-12 07:27:19.855+00,3,t,OK,19,47,0.236,2,512,2
21165,2026-04-12 07:29:20.977+00,3,t,OK,18,47,0.239,2,512,2
21168,2026-04-12 07:31:22.457+00,3,t,OK,18,47,0.23,2,512,2
21171,2026-04-12 07:33:20.366+00,3,t,OK,19,46,0.241,2,512,2
21174,2026-04-12 07:35:20.153+00,3,t,OK,18,47,0.23,2,512,2
21177,2026-04-12 07:37:21.728+00,3,t,OK,18,48,0.246,2,512,2
21180,2026-04-12 07:39:19.722+00,3,t,OK,19,47,0.229,2,512,2
21183,2026-04-12 07:41:19.834+00,3,t,OK,19,47,0.234,2,512,2
21186,2026-04-12 07:43:19.959+00,3,t,OK,18,47,0.237,2,512,2
21189,2026-04-12 07:45:20.742+00,3,t,OK,19,49,0.239,2,512,2
21192,2026-04-12 07:47:19.792+00,3,t,OK,18,47,0.237,2,512,2
21195,2026-04-12 07:49:20.088+00,3,t,OK,18,47,0.231,2,512,2
21198,2026-04-12 07:51:22.165+00,3,t,OK,18,46,0.226,2,512,2
21201,2026-04-12 07:53:19.817+00,3,t,OK,19,45,0.232,2,512,2
21204,2026-04-12 07:55:23.703+00,3,t,OK,18,46,0.235,2,512,2
21207,2026-04-12 07:57:22.733+00,3,t,OK,19,46,0.239,2,512,2
21210,2026-04-12 07:59:20.27+00,3,t,OK,18,45,0.239,2,512,2
21213,2026-04-12 08:01:21.546+00,3,t,OK,19,46,0.241,2,512,2
21216,2026-04-12 08:03:20.248+00,3,t,OK,18,47,0.246,2,512,2
21219,2026-04-12 08:05:19.796+00,3,t,OK,18,46,0.24,2,512,2
21222,2026-04-12 08:07:20.018+00,3,t,OK,18,47,0.234,2,512,2
21225,2026-04-12 08:09:30.708+00,3,t,OK,19,49,0.239,2,512,2
21228,2026-04-12 08:11:19.931+00,3,t,OK,18,48,0.241,2,512,2
21231,2026-04-12 08:13:20.713+00,3,t,OK,18,47,0.243,2,512,2
21234,2026-04-12 08:15:19.895+00,3,t,OK,19,47,0.236,2,512,2
21237,2026-04-12 08:17:19.958+00,3,t,OK,18,47,0.235,2,512,2
21240,2026-04-12 08:19:19.984+00,3,t,OK,18,45,0.242,2,512,2
21243,2026-04-12 08:21:22.222+00,3,t,OK,20,47,0.244,2,512,2
21246,2026-04-12 08:23:23.432+00,3,t,OK,22,50,0.244,2,512,2
21249,2026-04-12 08:25:21.473+00,3,t,OK,19,48,0.242,2,512,2
21252,2026-04-12 08:27:19.916+00,3,t,OK,18,47,0.232,2,512,2
21255,2026-04-12 08:29:19.992+00,3,t,OK,17,47,0.238,2,512,2
21258,2026-04-12 08:31:19.861+00,3,t,OK,20,47,0.241,2,512,2
21261,2026-04-12 08:33:21.405+00,3,t,OK,19,47,0.242,2,512,2
21264,2026-04-12 08:35:20.007+00,3,t,OK,18,23,0.234,2,512,2
21267,2026-04-12 08:37:20.525+00,3,t,OK,18,46,0.242,2,512,2
21270,2026-04-12 08:39:19.713+00,3,t,OK,19,48,0.241,2,512,2
21273,2026-04-12 08:41:21.597+00,3,t,OK,19,46,0.246,2,512,2
21276,2026-04-12 08:43:21.35+00,3,t,OK,20,46,0.23,2,512,2
21279,2026-04-12 08:45:34.645+00,3,t,OK,18,46,0.232,2,512,2
21282,2026-04-12 08:47:20.168+00,3,t,OK,18,45,0.237,2,512,2
21285,2026-04-12 08:49:22.669+00,3,t,OK,18,46,0.238,2,512,2
21288,2026-04-12 08:51:23.124+00,3,t,OK,18,46,0.229,2,512,2
21291,2026-04-12 08:53:20.73+00,3,t,OK,19,46,0.232,2,512,2
21294,2026-04-12 08:55:20.978+00,3,t,OK,18,47,0.243,2,512,2
21297,2026-04-12 08:57:21.862+00,3,t,OK,21,49,0.24,2,512,2
21300,2026-04-12 08:59:19.928+00,3,t,OK,19,49,0.235,2,512,2
21303,2026-04-12 09:01:19.988+00,3,t,OK,18,48,0.234,2,512,2
21306,2026-04-12 09:03:21.62+00,3,t,OK,18,48,0.245,2,512,2
21309,2026-04-12 09:05:19.959+00,3,t,OK,18,46,0.227,2,512,2
21312,2026-04-12 09:07:20.027+00,3,t,OK,18,47,0.234,2,512,2
21315,2026-04-12 09:09:22.382+00,3,t,OK,19,47,0.231,2,512,2
21318,2026-04-12 09:11:19.872+00,3,t,OK,18,47,0.232,2,512,2
21321,2026-04-12 09:13:20.118+00,3,t,OK,18,27,0.234,2,512,2
21324,2026-04-12 09:15:23.05+00,3,t,OK,19,49,0.239,2,512,2
21327,2026-04-12 09:17:20.362+00,3,t,OK,18,49,0.236,2,512,2
21330,2026-04-12 09:19:19.808+00,3,t,OK,18,49,0.239,2,512,2
21333,2026-04-12 09:21:21.659+00,3,t,OK,19,46,0.234,2,512,2
21336,2026-04-12 09:23:19.758+00,3,t,OK,18,49,0.239,2,512,2
21339,2026-04-12 09:25:20.053+00,3,t,OK,20,49,0.241,2,512,2
21342,2026-04-12 09:27:20.294+00,3,t,OK,18,48,0.236,2,512,2
21345,2026-04-12 09:29:22.558+00,3,t,OK,19,47,0.234,2,512,2
21348,2026-04-12 09:31:21.345+00,3,t,OK,19,47,0.236,2,512,2
21351,2026-04-12 09:33:20.104+00,3,t,OK,18,47,0.243,2,512,2
21354,2026-04-12 09:35:21.541+00,3,t,OK,19,46,0.238,2,512,2
21357,2026-04-12 09:37:20.088+00,3,t,OK,19,46,0.242,2,512,2
21360,2026-04-12 09:39:22.401+00,3,t,OK,18,47,0.241,2,512,2
21363,2026-04-12 09:41:22.503+00,3,t,OK,19,46,0.24,2,512,2
21366,2026-04-12 09:43:20.057+00,3,t,OK,18,47,0.232,2,512,2
21369,2026-04-12 09:45:21.065+00,3,t,OK,19,46,0.235,2,512,2
21372,2026-04-12 09:47:22.201+00,3,t,OK,19,47,0.233,2,512,2
21375,2026-04-12 09:49:20.35+00,3,t,OK,18,47,0.24,2,512,2
21378,2026-04-12 09:51:19.946+00,3,t,OK,19,47,0.244,2,512,2
21381,2026-04-12 09:53:19.9+00,3,t,OK,21,49,0.24,2,512,2
21384,2026-04-12 09:55:20.088+00,3,t,OK,19,48,0.241,2,512,2
21387,2026-04-12 09:57:19.945+00,3,t,OK,17,47,0.244,2,512,2
21390,2026-04-12 09:59:20.296+00,3,t,OK,19,47,0.238,2,512,2
21393,2026-04-12 10:01:20.101+00,3,t,OK,18,47,0.234,2,512,2
21396,2026-04-12 10:03:19.687+00,3,t,OK,18,47,0.24,2,512,2
21399,2026-04-12 10:05:21.133+00,3,t,OK,19,48,0.243,2,512,2
21402,2026-04-12 10:07:22.728+00,3,t,OK,18,48,0.237,2,512,2
21405,2026-04-12 10:09:20.335+00,3,t,OK,18,26,0.241,2,512,2
21408,2026-04-12 10:11:21.756+00,3,t,OK,18,47,0.243,2,512,2
21411,2026-04-12 10:13:20.164+00,3,t,OK,19,48,0.246,2,512,2
21414,2026-04-12 10:15:19.852+00,3,t,OK,18,46,0.237,2,512,2
21417,2026-04-12 10:17:21.636+00,3,t,OK,18,48,0.242,2,512,2
21420,2026-04-12 10:19:20.018+00,3,t,OK,19,46,0.247,2,512,2
21423,2026-04-12 10:21:20.924+00,3,t,OK,18,46,0.24,2,512,2
21426,2026-04-12 10:23:21.411+00,3,t,OK,18,46,0.236,2,512,2
21429,2026-04-12 10:25:21.532+00,3,t,OK,20,46,0.232,2,512,2
21432,2026-04-12 10:27:19.923+00,3,t,OK,18,46,0.231,2,512,2
21435,2026-04-12 10:29:21.61+00,3,t,OK,19,46,0.24,2,512,2
21438,2026-04-12 10:31:20.116+00,3,t,OK,18,46,0.241,2,512,2
21441,2026-04-12 10:33:28.649+00,3,t,OK,18,46,0.235,2,512,2
21444,2026-04-12 10:35:21.376+00,3,t,OK,18,47,0.241,2,512,2
21447,2026-04-12 10:37:19.912+00,3,t,OK,19,47,0.245,2,512,2
21450,2026-04-12 10:39:21.602+00,3,t,OK,18,47,0.236,2,512,2
21453,2026-04-12 10:41:20.112+00,3,t,OK,18,47,0.236,2,512,2
21456,2026-04-12 10:43:19.879+00,3,t,OK,20,47,0.24,2,512,2
21459,2026-04-12 10:45:22.96+00,3,t,OK,18,47,0.242,2,512,2
21462,2026-04-12 10:47:29.306+00,3,t,OK,18,46,0.235,2,512,2
21465,2026-04-12 10:49:25.102+00,3,t,OK,18,46,0.232,2,512,2
21468,2026-04-12 10:51:21.804+00,3,t,OK,18,46,0.24,2,512,2
21471,2026-04-12 10:53:25.124+00,3,t,OK,19,47,0.236,2,512,2
21474,2026-04-12 10:55:20.765+00,3,t,OK,18,46,0.236,2,512,2
21477,2026-04-12 10:57:19.834+00,3,t,OK,18,46,0.237,2,512,2
21480,2026-04-12 10:59:24.277+00,3,t,OK,19,46,0.236,2,512,2
21483,2026-04-12 11:01:21.454+00,3,t,OK,18,46,0.237,2,512,2
21486,2026-04-12 11:03:20.126+00,3,t,OK,20,46,0.233,2,512,2
21489,2026-04-12 11:05:21.369+00,3,t,OK,18,48,0.237,2,512,2
21492,2026-04-12 11:07:20.041+00,3,t,OK,18,48,0.234,2,512,2
21495,2026-04-12 11:09:19.803+00,3,t,OK,18,46,0.226,2,512,2
21498,2026-04-12 11:11:20.64+00,3,t,OK,18,46,0.235,2,512,2
21501,2026-04-12 11:13:21.728+00,3,t,OK,18,46,0.243,2,512,2
21504,2026-04-12 11:15:19.971+00,3,t,OK,19,46,0.235,2,512,2
21507,2026-04-12 11:17:20.851+00,3,t,OK,18,46,0.241,2,512,2
21510,2026-04-12 11:19:20.002+00,3,t,OK,18,48,0.232,2,512,2
21513,2026-04-12 11:21:20.002+00,3,t,OK,19,47,0.236,2,512,2
21516,2026-04-12 11:23:20.1+00,3,t,OK,18,47,0.233,2,512,2
21519,2026-04-12 11:25:22.457+00,3,t,OK,18,46,0.235,2,512,2
21522,2026-04-12 11:27:21.376+00,3,t,OK,19,47,0.24,2,512,2
21525,2026-04-12 11:29:20.015+00,3,t,OK,18,47,0.233,2,512,2
21528,2026-04-12 11:31:20.818+00,3,t,OK,18,47,0.244,2,512,2
21531,2026-04-12 11:33:21.123+00,3,t,OK,18,47,0.238,2,512,2
21534,2026-04-12 11:35:20.073+00,3,t,OK,19,46,0.235,2,512,2
21537,2026-04-12 11:37:19.885+00,3,t,OK,19,46,0.23,2,512,2
21540,2026-04-12 11:39:20.266+00,3,t,OK,18,46,0.222,2,512,2
21543,2026-04-12 11:41:20.633+00,3,t,OK,18,46,0.23,2,512,2
21546,2026-04-12 11:43:19.953+00,3,t,OK,19,47,0.239,2,512,2
21549,2026-04-12 11:45:19.818+00,3,t,OK,18,46,0.228,2,512,2
21552,2026-04-12 11:47:20.53+00,3,t,OK,19,46,0.234,2,512,2
21555,2026-04-12 11:49:21.189+00,3,t,OK,17,45,0.232,2,512,2
21558,2026-04-12 11:51:22.683+00,3,t,OK,19,46,0.239,2,512,2
21561,2026-04-12 11:53:22.117+00,3,t,OK,18,46,0.243,2,512,2
21564,2026-04-12 11:55:19.741+00,3,t,OK,18,46,0.241,2,512,2
21567,2026-04-12 11:57:24.009+00,3,t,OK,18,47,0.243,2,512,2
21570,2026-04-12 11:59:20.266+00,3,t,OK,19,46,0.242,2,512,2
21573,2026-04-12 12:01:19.886+00,3,t,OK,18,48,0.24,2,512,2
21576,2026-04-12 12:03:24.512+00,3,t,OK,18,47,0.243,2,512,2
21579,2026-04-12 12:05:20.085+00,3,t,OK,19,46,0.243,2,512,2
21582,2026-04-12 12:07:19.922+00,3,t,OK,18,46,0.234,2,512,2
21585,2026-04-12 12:09:20.274+00,3,t,OK,18,47,0.242,2,512,2
21588,2026-04-12 12:11:19.988+00,3,t,OK,18,47,0.231,2,512,2
21591,2026-04-12 12:13:29.837+00,3,t,OK,19,47,0.24,2,512,2
21594,2026-04-12 12:15:20.208+00,3,t,OK,18,46,0.241,2,512,2
21597,2026-04-12 12:17:22.637+00,3,t,OK,18,47,0.24,2,512,2
21600,2026-04-12 12:19:19.845+00,3,t,OK,18,47,0.24,2,512,2
21603,2026-04-12 12:21:20.301+00,3,t,OK,19,48,0.243,2,512,2
21606,2026-04-12 12:23:19.838+00,3,t,OK,18,47,0.243,2,512,2
21609,2026-04-12 12:25:19.784+00,3,t,OK,18,48,0.235,2,512,2
21612,2026-04-12 12:27:20.15+00,3,t,OK,19,47,0.238,2,512,2
21615,2026-04-12 12:29:19.891+00,3,t,OK,18,27,0.241,2,512,2
21618,2026-04-12 12:31:20.181+00,3,t,OK,18,47,0.235,2,512,2
21621,2026-04-12 12:33:20.229+00,3,t,OK,19,47,0.235,2,512,2
21624,2026-04-12 12:35:19.984+00,3,t,OK,18,48,0.233,2,512,2
21627,2026-04-12 12:37:19.965+00,3,t,OK,18,46,0.239,2,512,2
21630,2026-04-12 12:39:19.938+00,3,t,OK,18,46,0.237,2,512,2
21633,2026-04-12 12:41:19.912+00,3,t,OK,18,46,0.229,2,512,2
21636,2026-04-12 12:43:22.796+00,3,t,OK,18,47,0.239,2,512,2
21639,2026-04-12 12:45:20.07+00,3,t,OK,18,46,0.237,2,512,2
21642,2026-04-12 12:47:32.162+00,3,t,OK,18,47,0.243,2,512,2
21645,2026-04-12 12:49:19.781+00,3,t,OK,19,47,0.24,2,512,2
21648,2026-04-12 12:51:19.88+00,3,t,OK,18,46,0.231,2,512,2
21651,2026-04-12 12:53:22.254+00,3,t,OK,18,47,0.235,2,512,2
21654,2026-04-12 12:55:19.76+00,3,t,OK,18,47,0.234,2,512,2
21657,2026-04-12 12:57:21.572+00,3,t,OK,18,49,0.237,2,512,2
21660,2026-04-12 12:59:24.789+00,3,t,OK,18,46,0.234,2,512,2
21663,2026-04-12 13:01:20.093+00,3,t,OK,18,49,0.236,2,512,2
21666,2026-04-12 13:03:21.451+00,3,t,OK,19,49,0.235,2,512,2
21669,2026-04-12 13:05:20.42+00,3,t,OK,18,47,0.232,2,512,2
21672,2026-04-12 13:07:21.624+00,3,t,OK,18,47,0.236,2,512,2
21675,2026-04-12 13:09:22.525+00,3,t,OK,19,47,0.236,2,512,2
21678,2026-04-12 13:11:20.032+00,3,t,OK,18,47,0.239,2,512,2
21681,2026-04-12 13:13:19.97+00,3,t,OK,18,47,0.238,2,512,2
21684,2026-04-12 13:15:20.259+00,3,t,OK,18,47,0.233,2,512,2
21687,2026-04-12 13:17:20.128+00,3,t,OK,18,47,0.243,2,512,2
21690,2026-04-12 13:19:20.113+00,3,t,OK,18,49,0.228,2,512,2
21693,2026-04-12 13:21:21.555+00,3,t,OK,18,26,0.238,2,512,2
21696,2026-04-12 13:23:21.109+00,3,t,OK,19,47,0.228,2,512,2
21699,2026-04-12 13:25:20.288+00,3,t,OK,18,21,0.242,2,512,2
21702,2026-04-12 13:27:19.986+00,3,t,OK,18,47,0.234,2,512,2
21705,2026-04-12 13:29:20.705+00,3,t,OK,18,47,0.234,2,512,2
21708,2026-04-12 13:31:19.844+00,3,t,OK,18,47,0.232,2,512,2
21711,2026-04-12 13:33:21.29+00,3,t,OK,18,46,0.235,2,512,2
21714,2026-04-12 13:35:25.118+00,3,t,OK,18,46,0.238,2,512,2
21717,2026-04-12 13:37:24.467+00,3,t,OK,18,46,0.244,2,512,2
21720,2026-04-12 13:39:24.252+00,3,t,OK,19,47,0.235,2,512,2
21723,2026-04-12 13:41:20.066+00,3,t,OK,18,46,0.229,2,512,2
21726,2026-04-12 13:43:20.034+00,3,t,OK,18,46,0.236,2,512,2
21729,2026-04-12 13:45:21.888+00,3,t,OK,19,46,0.234,2,512,2
21732,2026-04-12 13:47:19.913+00,3,t,OK,18,45,0.226,2,512,2
21735,2026-04-12 13:49:20.195+00,3,t,OK,18,45,0.236,2,512,2
21738,2026-04-12 13:51:21.562+00,3,t,OK,19,45,0.24,2,512,2
21741,2026-04-12 13:53:20.602+00,3,t,OK,18,21,0.243,2,512,2
21744,2026-04-12 13:55:23.402+00,3,t,OK,18,47,0.238,2,512,2
21747,2026-04-12 13:57:19.916+00,3,t,OK,18,47,0.231,2,512,2
21750,2026-04-12 13:59:21.808+00,3,t,OK,19,47,0.237,2,512,2
21753,2026-04-12 14:01:24.401+00,3,t,OK,18,47,0.234,2,512,2
21756,2026-04-12 14:03:20.237+00,3,t,OK,18,47,0.237,2,512,2
21759,2026-04-12 14:05:19.886+00,3,t,OK,18,45,0.24,2,512,2
21762,2026-04-12 14:07:21.037+00,3,t,OK,18,47,0.241,2,512,2
21765,2026-04-12 14:09:19.924+00,3,t,OK,18,47,0.24,2,512,2
21768,2026-04-12 14:11:19.93+00,3,t,OK,19,47,0.241,2,512,2
21771,2026-04-12 14:13:21.394+00,3,t,OK,18,46,0.241,2,512,2
21774,2026-04-12 14:15:20.038+00,3,t,OK,18,46,0.243,2,512,2
21777,2026-04-12 14:17:19.908+00,3,t,OK,18,46,0.236,2,512,2
21780,2026-04-12 14:19:22.163+00,3,t,OK,18,46,0.228,2,512,2
21783,2026-04-12 14:21:20.111+00,3,t,OK,18,46,0.234,2,512,2
21786,2026-04-12 14:23:21.48+00,3,t,OK,18,45,0.237,2,512,2
21789,2026-04-12 14:25:20.109+00,3,t,OK,18,47,0.241,2,512,2
21792,2026-04-12 14:27:24.382+00,3,t,OK,18,48,0.236,2,512,2
21795,2026-04-12 14:29:21.378+00,3,t,OK,18,47,0.243,2,512,2
21798,2026-04-12 14:31:19.906+00,3,t,OK,18,47,0.238,2,512,2
21801,2026-04-12 14:33:19.835+00,3,t,OK,18,47,0.235,2,512,2
21804,2026-04-12 14:35:20.504+00,3,t,OK,18,47,0.233,2,512,2
21807,2026-04-12 14:37:23.699+00,3,t,OK,18,46,0.238,2,512,2
21810,2026-04-12 14:39:20.224+00,3,t,OK,18,48,0.234,2,512,2
21813,2026-04-12 14:41:20.427+00,3,t,OK,18,47,0.233,2,512,2
21816,2026-04-12 14:43:20.188+00,3,t,OK,19,50,0.233,2,512,2
21819,2026-04-12 14:45:22.496+00,3,t,OK,18,46,0.242,2,512,2
21822,2026-04-12 14:47:20.116+00,3,t,OK,18,48,0.238,2,512,2
21825,2026-04-12 14:49:20.07+00,3,t,OK,18,48,0.234,2,512,2
21828,2026-04-12 14:51:20.739+00,3,t,OK,18,46,0.234,2,512,2
21831,2026-04-12 14:53:22.677+00,3,t,OK,18,47,0.225,2,512,2
21834,2026-04-12 14:55:20.085+00,3,t,OK,18,47,0.236,2,512,2
21837,2026-04-12 14:57:20.907+00,3,t,OK,18,48,0.242,2,512,2
21840,2026-04-12 14:59:19.959+00,3,t,OK,18,47,0.24,2,512,2
21843,2026-04-12 15:01:20.321+00,3,t,OK,18,47,0.239,2,512,2
21846,2026-04-12 15:03:20.055+00,3,t,OK,19,46,0.236,2,512,2
21849,2026-04-12 15:05:21.771+00,3,t,OK,18,47,0.24,2,512,2
21852,2026-04-12 15:07:20.06+00,3,t,OK,18,47,0.24,2,512,2
21855,2026-04-12 15:09:21.528+00,3,t,OK,18,47,0.245,2,512,2
21858,2026-04-12 15:11:21.426+00,3,t,OK,18,47,0.241,2,512,2
21861,2026-04-12 15:13:19.902+00,3,t,OK,18,49,0.245,2,512,2
21864,2026-04-12 15:15:19.969+00,3,t,OK,19,47,0.235,2,512,2
21867,2026-04-12 15:17:20.21+00,3,t,OK,18,48,0.234,2,512,2
21870,2026-04-12 15:19:22.591+00,3,t,OK,18,46,0.239,2,512,2
21873,2026-04-12 15:21:24.655+00,3,t,OK,19,46,0.232,2,512,2
21876,2026-04-12 15:23:20.31+00,3,t,OK,18,48,0.228,2,512,2
21879,2026-04-12 15:25:24.881+00,3,t,OK,18,46,0.237,2,512,2
21882,2026-04-12 15:27:20.384+00,3,t,OK,18,46,0.236,2,512,2
21885,2026-04-12 15:29:24.502+00,3,t,OK,18,47,0.243,2,512,2
21888,2026-04-12 15:31:22.06+00,3,t,OK,18,46,0.228,2,512,2
21891,2026-04-12 15:33:20.063+00,3,t,OK,18,47,0.244,2,512,2
21894,2026-04-12 15:35:21.365+00,3,t,OK,18,46,0.233,2,512,2
21897,2026-04-12 15:37:21.44+00,3,t,OK,19,47,0.248,2,512,2
21900,2026-04-12 15:39:20.5+00,3,t,OK,18,46,0.239,2,512,2
21903,2026-04-12 15:41:21.362+00,3,t,OK,18,47,0.241,2,512,2
21906,2026-04-12 15:43:20.064+00,3,t,OK,18,46,0.236,2,512,2
21909,2026-04-12 15:45:24.137+00,3,t,OK,18,46,0.235,2,512,2
21912,2026-04-12 15:47:20.426+00,3,t,OK,18,46,0.236,2,512,2
21915,2026-04-12 15:49:19.974+00,3,t,OK,18,47,0.243,2,512,2
21918,2026-04-12 15:51:19.89+00,3,t,OK,18,47,0.236,2,512,2
21921,2026-04-12 15:53:20.298+00,3,t,OK,18,46,0.241,2,512,2
21924,2026-04-12 15:55:20.021+00,3,t,OK,19,47,0.24,2,512,2
21927,2026-04-12 15:57:21.296+00,3,t,OK,18,47,0.24,2,512,2
21930,2026-04-12 15:59:28.187+00,3,t,OK,18,47,0.235,2,512,2
21933,2026-04-12 16:01:20.137+00,3,t,OK,19,46,0.24,2,512,2
21936,2026-04-12 16:03:19.792+00,3,t,OK,18,46,0.232,2,512,2
21939,2026-04-12 16:05:24.958+00,3,t,OK,18,46,0.242,2,512,2
21942,2026-04-12 16:07:20.334+00,3,t,OK,18,47,0.242,2,512,2
21945,2026-04-12 16:09:20.921+00,3,t,OK,18,47,0.241,2,512,2
21948,2026-04-12 16:11:24.066+00,3,t,OK,18,47,0.232,2,512,2
21951,2026-04-12 16:13:21.434+00,3,t,OK,18,47,0.241,2,512,2
21954,2026-04-12 16:15:20.029+00,3,t,OK,18,46,0.234,2,512,2
21957,2026-04-12 16:17:21.457+00,3,t,OK,19,47,0.24,2,512,2
21960,2026-04-12 16:19:27.411+00,3,t,OK,18,46,0.239,2,512,2
21963,2026-04-12 16:21:19.81+00,3,t,OK,18,46,0.242,2,512,2
21966,2026-04-12 16:23:19.989+00,3,t,OK,19,20,0.236,2,512,2
21969,2026-04-12 16:25:19.961+00,3,t,OK,18,47,0.234,2,512,2
21972,2026-04-12 16:27:19.805+00,3,t,OK,18,47,0.237,2,512,2
21975,2026-04-12 16:29:20.042+00,3,t,OK,19,49,0.232,2,512,2
21978,2026-04-12 16:31:26.928+00,3,t,OK,18,46,0.23,2,512,2
21981,2026-04-12 16:33:19.79+00,3,t,OK,18,21,0.234,2,512,2
21984,2026-04-12 16:35:21.284+00,3,t,OK,19,47,0.232,2,512,2
21987,2026-04-12 16:37:22.913+00,3,t,OK,18,46,0.237,2,512,2
21990,2026-04-12 16:39:21.185+00,3,t,OK,18,46,0.235,2,512,2
21993,2026-04-12 16:41:20.414+00,3,t,OK,18,46,0.233,2,512,2
21996,2026-04-12 16:43:19.814+00,3,t,OK,18,46,0.229,2,512,2
21999,2026-04-12 16:45:26.175+00,3,t,OK,18,46,0.227,2,512,2
22002,2026-04-12 16:47:21.082+00,3,t,OK,18,45,0.234,2,512,2
22005,2026-04-12 16:49:19.885+00,3,t,OK,19,46,0.228,2,512,2
22008,2026-04-12 16:51:21.242+00,3,t,OK,18,45,0.229,2,512,2
22011,2026-04-12 16:53:20.051+00,3,t,OK,18,47,0.235,2,512,2
22014,2026-04-12 16:55:20.614+00,3,t,OK,18,46,0.23,2,512,2
22017,2026-04-12 16:57:20.607+00,3,t,OK,19,45,0.243,2,512,2
22020,2026-04-12 16:59:20.056+00,3,t,OK,18,46,0.235,2,512,2
22023,2026-04-12 17:01:19.88+00,3,t,OK,18,47,0.24,2,512,2
22026,2026-04-12 17:03:24.409+00,3,t,OK,19,46,0.246,2,512,2
22029,2026-04-12 17:05:20.263+00,3,t,OK,18,46,0.237,2,512,2
22032,2026-04-12 17:07:20.429+00,3,t,OK,18,46,0.23,2,512,2
22035,2026-04-12 17:09:19.884+00,3,t,OK,19,48,0.243,2,512,2
22038,2026-04-12 17:11:20.279+00,3,t,OK,18,46,0.238,2,512,2
22041,2026-04-12 17:13:22.636+00,3,t,OK,18,46,0.236,2,512,2
22044,2026-04-12 17:15:21.299+00,3,t,OK,19,48,0.239,2,512,2
22047,2026-04-12 17:17:20.488+00,3,t,OK,18,46,0.244,2,512,2
22050,2026-04-12 17:19:21.71+00,3,t,OK,18,26,0.232,2,512,2
22053,2026-04-12 17:21:23.326+00,3,t,OK,18,47,0.233,2,512,2
22056,2026-04-12 17:23:19.815+00,3,t,OK,18,47,0.242,2,512,2
22059,2026-04-12 17:25:22.851+00,3,t,OK,18,48,0.243,2,512,2
22062,2026-04-12 17:27:20.805+00,3,t,OK,19,46,0.242,2,512,2
22065,2026-04-12 17:29:24.402+00,3,t,OK,18,45,0.234,2,512,2
