id,ts,ilo_server_id,reachable,health,inlet_temp_c,cpu_temp_c,power_kw,power_capacity_kw,memory_total_gb,processor_count
15545,2026-04-09 17:03:20.976+00,2,t,OK,19,43,0.224,3.2,256,2
15548,2026-04-09 17:05:19.184+00,2,t,OK,20,42,0.22,3.2,256,2
15551,2026-04-09 17:07:21.819+00,2,t,OK,20,42,0.234,3.2,256,2
15554,2026-04-09 17:09:21.167+00,2,t,OK,20,42,0.223,3.2,256,2
15557,2026-04-09 17:11:19.08+00,2,t,OK,19,42,0.223,3.2,256,2
15560,2026-04-09 17:13:20.937+00,2,t,OK,19,44,0.238,3.2,256,2
15563,2026-04-09 17:15:19.16+00,2,t,OK,20,42,0.222,3.2,256,2
15566,2026-04-09 17:17:19.106+00,2,t,OK,20,42,0.22,3.2,256,2
15569,2026-04-09 17:19:20.773+00,2,t,OK,19,42,0.259,3.2,256,2
15572,2026-04-09 17:21:19.136+00,2,t,OK,19,42,0.222,3.2,256,2
15575,2026-04-09 17:23:19.071+00,2,t,OK,20,42,0.225,3.2,256,2
15578,2026-04-09 17:25:20.034+00,2,t,OK,20,42,0.257,3.2,256,2
15581,2026-04-09 17:27:19.797+00,2,t,OK,19,42,0.221,3.2,256,2
15584,2026-04-09 17:29:19.355+00,2,t,OK,20,42,0.223,3.2,256,2
15587,2026-04-09 17:31:19.2+00,2,t,OK,20,44,0.258,3.2,256,2
15590,2026-04-09 17:33:23.14+00,2,t,OK,19,41,0.207,3.2,256,2
15593,2026-04-09 17:35:21.055+00,2,t,OK,20,41,0.211,3.2,256,2
15596,2026-04-09 17:37:19.225+00,2,t,OK,20,42,0.216,3.2,256,2
15599,2026-04-09 17:39:19.306+00,2,t,OK,19,41,0.209,3.2,256,2
15602,2026-04-09 17:41:19.942+00,2,t,OK,20,41,0.206,3.2,256,2
15605,2026-04-09 17:43:19.357+00,2,t,OK,20,42,0.222,3.2,256,2
15608,2026-04-09 17:45:19.261+00,2,t,OK,19,40,0.208,3.2,256,2
15611,2026-04-09 17:47:23.711+00,2,t,OK,20,41,0.211,3.2,256,2
15614,2026-04-09 17:49:19.255+00,2,t,OK,20,42,0.23,3.2,256,2
15617,2026-04-09 17:51:18.971+00,2,t,OK,19,40,0.209,3.2,256,2
15620,2026-04-09 17:53:21.023+00,2,t,OK,20,41,0.208,3.2,256,2
15623,2026-04-09 17:55:20.752+00,2,t,OK,20,42,0.234,3.2,256,2
15626,2026-04-09 17:57:19.648+00,2,t,OK,19,40,0.209,3.2,256,2
15629,2026-04-09 17:59:27.874+00,2,t,OK,19,41,0.221,3.2,256,2
15632,2026-04-09 18:01:19.958+00,2,t,OK,20,43,0.208,3.2,256,2
15635,2026-04-09 18:03:19.182+00,2,t,OK,20,40,0.21,3.2,256,2
15638,2026-04-09 18:05:19.413+00,2,t,OK,19,41,0.209,3.2,256,2
15641,2026-04-09 18:07:19.213+00,2,t,OK,20,42,0.21,3.2,256,2
15644,2026-04-09 18:09:19.224+00,2,t,OK,20,41,0.213,3.2,256,2
15647,2026-04-09 18:11:20.458+00,2,t,OK,20,41,0.21,3.2,256,2
15650,2026-04-09 18:13:19.37+00,2,t,OK,19,40,0.208,3.2,256,2
15653,2026-04-09 18:15:19.471+00,2,t,OK,20,41,0.208,3.2,256,2
15656,2026-04-09 18:17:19.245+00,2,t,OK,20,41,0.245,3.2,256,2
15659,2026-04-09 18:19:19.222+00,2,t,OK,19,40,0.208,3.2,256,2
15662,2026-04-09 18:21:19.907+00,2,t,OK,19,41,0.219,3.2,256,2
15665,2026-04-09 18:23:19.189+00,2,t,OK,20,41,0.239,3.2,256,2
15668,2026-04-09 18:25:21.731+00,2,t,OK,20,41,0.209,3.2,256,2
15671,2026-04-09 18:27:21.63+00,2,t,OK,20,41,0.208,3.2,256,2
15674,2026-04-09 18:29:20.48+00,2,t,OK,19,42,0.209,3.2,256,2
15677,2026-04-09 18:31:19.235+00,2,t,OK,20,41,0.208,3.2,256,2
15680,2026-04-09 18:33:20.114+00,2,t,OK,20,41,0.207,3.2,256,2
15683,2026-04-09 18:35:19.755+00,2,t,OK,19,41,0.254,3.2,256,2
15686,2026-04-09 18:37:19.257+00,2,t,OK,19,40,0.208,3.2,256,2
15689,2026-04-09 18:39:19.161+00,2,t,OK,20,41,0.217,3.2,256,2
15692,2026-04-09 18:41:19.478+00,2,t,OK,20,41,0.205,3.2,256,2
15695,2026-04-09 18:43:19.325+00,2,t,OK,20,40,0.209,3.2,256,2
15698,2026-04-09 18:45:20.715+00,2,t,OK,19,41,0.209,3.2,256,2
15701,2026-04-09 18:47:20.673+00,2,t,OK,20,41,0.243,3.2,256,2
15704,2026-04-09 18:49:19.477+00,2,t,OK,20,40,0.208,3.2,256,2
15707,2026-04-09 18:51:21.959+00,2,t,OK,19,40,0.209,3.2,256,2
15710,2026-04-09 18:53:21.821+00,2,t,OK,19,41,0.23,3.2,256,2
15713,2026-04-09 18:55:19.377+00,2,t,OK,20,41,0.209,3.2,256,2
15716,2026-04-09 18:57:19.093+00,2,t,OK,20,41,0.208,3.2,256,2
15719,2026-04-09 18:59:20.866+00,2,t,OK,20,41,0.255,3.2,256,2
15722,2026-04-09 19:01:19.601+00,2,t,OK,20,40,0.209,3.2,256,2
15725,2026-04-09 19:03:20.108+00,2,t,OK,20,41,0.209,3.2,256,2
15728,2026-04-09 19:05:19.108+00,2,t,OK,20,42,0.255,3.2,256,2
15731,2026-04-09 19:07:19.376+00,2,t,OK,19,40,0.211,3.2,256,2
15734,2026-04-09 19:09:27.733+00,2,t,OK,20,41,0.224,3.2,256,2
15737,2026-04-09 19:11:19.622+00,2,t,OK,20,42,0.231,3.2,256,2
15740,2026-04-09 19:13:20.461+00,2,t,OK,19,41,0.223,3.2,256,2
15743,2026-04-09 19:15:19.144+00,2,t,OK,20,41,0.208,3.2,256,2
15746,2026-04-09 19:17:21.913+00,2,t,OK,20,41,0.244,3.2,256,2
15749,2026-04-09 19:19:21.259+00,2,t,OK,19,41,0.209,3.2,256,2
15752,2026-04-09 19:21:19.611+00,2,t,OK,20,41,0.209,3.2,256,2
15755,2026-04-09 19:23:21.263+00,2,t,OK,20,43,0.257,3.2,256,2
15758,2026-04-09 19:25:19.295+00,2,t,OK,20,41,0.208,3.2,256,2
15761,2026-04-09 19:27:21.979+00,2,t,OK,20,41,0.209,3.2,256,2
15764,2026-04-09 19:29:20.25+00,2,t,OK,19,43,0.255,3.2,256,2
15767,2026-04-09 19:31:19.212+00,2,t,OK,20,41,0.209,3.2,256,2
15770,2026-04-09 19:33:19.697+00,2,t,OK,20,41,0.207,3.2,256,2
15773,2026-04-09 19:35:20.512+00,2,t,OK,20,43,0.229,3.2,256,2
15776,2026-04-09 19:37:19.173+00,2,t,OK,19,40,0.211,3.2,256,2
15779,2026-04-09 19:39:19.336+00,2,t,OK,20,41,0.209,3.2,256,2
15782,2026-04-09 19:41:19.489+00,2,t,OK,20,43,0.206,3.2,256,2
15785,2026-04-09 19:43:21.761+00,2,t,OK,20,41,0.209,3.2,256,2
15788,2026-04-09 19:45:20.985+00,2,t,OK,19,41,0.21,3.2,256,2
15791,2026-04-09 19:47:19.367+00,2,t,OK,20,43,0.256,3.2,256,2
15794,2026-04-09 19:49:19.171+00,2,t,OK,20,41,0.213,3.2,256,2
15797,2026-04-09 19:51:30.982+00,2,t,OK,20,41,0.215,3.2,256,2
15800,2026-04-09 19:53:19.175+00,2,t,OK,19,43,0.219,3.2,256,2
15803,2026-04-09 19:55:21.049+00,2,t,OK,20,41,0.214,3.2,256,2
15806,2026-04-09 19:57:19.243+00,2,t,OK,20,41,0.209,3.2,256,2
15809,2026-04-09 19:59:19.951+00,2,t,OK,19,42,0.228,3.2,256,2
15812,2026-04-09 20:01:19.651+00,2,t,OK,20,41,0.208,3.2,256,2
15815,2026-04-09 20:03:22.249+00,2,t,OK,20,41,0.21,3.2,256,2
15818,2026-04-09 20:05:20.112+00,2,t,OK,19,42,0.24,3.2,256,2
15821,2026-04-09 20:07:20.477+00,2,t,OK,20,41,0.21,3.2,256,2
15824,2026-04-09 20:09:21.961+00,2,t,OK,20,41,0.208,3.2,256,2
15827,2026-04-09 20:11:19.488+00,2,t,OK,19,42,0.208,3.2,256,2
15830,2026-04-09 20:13:19.204+00,2,t,OK,21,41,0.221,3.2,256,2
15833,2026-04-09 20:15:20.507+00,2,t,OK,20,41,0.217,3.2,256,2
15836,2026-04-09 20:17:25.663+00,2,t,OK,19,43,0.214,3.2,256,2
15839,2026-04-09 20:19:19.187+00,2,t,OK,20,41,0.21,3.2,256,2
15842,2026-04-09 20:21:19.097+00,2,t,OK,20,41,0.209,3.2,256,2
15845,2026-04-09 20:23:19.273+00,2,t,OK,20,42,0.224,3.2,256,2
15848,2026-04-09 20:25:19.125+00,2,t,OK,20,41,0.208,3.2,256,2
15851,2026-04-09 20:27:19.265+00,2,t,OK,20,41,0.228,3.2,256,2
15854,2026-04-09 20:29:25.018+00,2,t,OK,19,42,0.234,3.2,256,2
15857,2026-04-09 20:31:19.048+00,2,t,OK,20,41,0.209,3.2,256,2
15860,2026-04-09 20:33:19.644+00,2,t,OK,20,41,0.214,3.2,256,2
15863,2026-04-09 20:35:23.998+00,2,t,OK,20,43,0.209,3.2,256,2
15866,2026-04-09 20:37:20.722+00,2,t,OK,19,41,0.211,3.2,256,2
15869,2026-04-09 20:39:21.227+00,2,t,OK,20,41,0.213,3.2,256,2
15872,2026-04-09 20:41:19.414+00,2,t,OK,20,40,0.206,3.2,256,2
15875,2026-04-09 20:43:19.338+00,2,t,OK,20,41,0.208,3.2,256,2
15878,2026-04-09 20:45:21.413+00,2,t,OK,19,41,0.208,3.2,256,2
15881,2026-04-09 20:47:19.347+00,2,t,OK,20,41,0.21,3.2,256,2
15884,2026-04-09 20:49:19.235+00,2,t,OK,20,41,0.207,3.2,256,2
15887,2026-04-09 20:51:20.606+00,2,t,OK,19,41,0.231,3.2,256,2
15890,2026-04-09 20:53:19.462+00,2,t,OK,20,41,0.21,3.2,256,2
15893,2026-04-09 20:55:19.052+00,2,t,OK,20,41,0.208,3.2,256,2
15896,2026-04-09 20:57:19.536+00,2,t,OK,19,41,0.218,3.2,256,2
15899,2026-04-09 20:59:19.068+00,2,t,OK,20,40,0.209,3.2,256,2
15902,2026-04-09 21:01:21.825+00,2,t,OK,20,41,0.209,3.2,256,2
15905,2026-04-09 21:03:21.08+00,2,t,OK,20,41,0.207,3.2,256,2
15908,2026-04-09 21:05:19.321+00,2,t,OK,19,40,0.209,3.2,256,2
15911,2026-04-09 21:07:19.36+00,2,t,OK,20,43,0.255,3.2,256,2
15914,2026-04-09 21:09:20.427+00,2,t,OK,20,41,0.244,3.2,256,2
15917,2026-04-09 21:11:19.242+00,2,t,OK,20,41,0.209,3.2,256,2
15920,2026-04-09 21:13:19.415+00,2,t,OK,19,41,0.208,3.2,256,2
15923,2026-04-09 21:15:19.695+00,2,t,OK,20,41,0.231,3.2,256,2
15926,2026-04-09 21:17:21.177+00,2,t,OK,20,40,0.209,3.2,256,2
15929,2026-04-09 21:19:19.273+00,2,t,OK,20,41,0.209,3.2,256,2
15932,2026-04-09 21:21:19.316+00,2,t,OK,19,41,0.222,3.2,256,2
15935,2026-04-09 21:23:20.569+00,2,t,OK,20,41,0.207,3.2,256,2
15938,2026-04-09 21:25:19.36+00,2,t,OK,20,42,0.253,3.2,256,2
15941,2026-04-09 21:27:23.79+00,2,t,OK,19,44,0.263,3.2,256,2
15944,2026-04-09 21:29:20.451+00,2,t,OK,20,44,0.255,3.2,256,2
15947,2026-04-09 21:31:19.368+00,2,t,OK,20,42,0.22,3.2,256,2
15950,2026-04-09 21:33:19.158+00,2,t,OK,19,41,0.234,3.2,256,2
15953,2026-04-09 21:35:20.366+00,2,t,OK,19,41,0.209,3.2,256,2
15956,2026-04-09 21:37:20.463+00,2,t,OK,20,41,0.212,3.2,256,2
15959,2026-04-09 21:39:19.177+00,2,t,OK,19,41,0.219,3.2,256,2
15962,2026-04-09 21:41:21.908+00,2,t,OK,20,41,0.206,3.2,256,2
15965,2026-04-09 21:43:19.538+00,2,t,OK,20,41,0.209,3.2,256,2
15968,2026-04-09 21:45:19.327+00,2,t,OK,20,41,0.255,3.2,256,2
15971,2026-04-09 21:47:20.468+00,2,t,OK,20,41,0.209,3.2,256,2
15974,2026-04-09 21:49:20.733+00,2,t,OK,20,41,0.208,3.2,256,2
15977,2026-04-09 21:51:19.311+00,2,t,OK,19,41,0.248,3.2,256,2
15980,2026-04-09 21:53:23.918+00,2,t,OK,20,41,0.211,3.2,256,2
15983,2026-04-09 21:55:19.697+00,2,t,OK,20,40,0.21,3.2,256,2
15986,2026-04-09 21:57:20.794+00,2,t,OK,20,41,0.235,3.2,256,2
15989,2026-04-09 21:59:19.016+00,2,t,OK,20,40,0.208,3.2,256,2
15992,2026-04-09 22:01:19.18+00,2,t,OK,19,40,0.208,3.2,256,2
15995,2026-04-09 22:03:19.438+00,2,t,OK,19,41,0.249,3.2,256,2
15998,2026-04-09 22:05:22.457+00,2,t,OK,20,41,0.207,3.2,256,2
16001,2026-04-09 22:07:19.219+00,2,t,OK,20,41,0.212,3.2,256,2
16004,2026-04-09 22:09:19.28+00,2,t,OK,20,41,0.255,3.2,256,2
16007,2026-04-09 22:11:19.905+00,2,t,OK,19,40,0.208,3.2,256,2
16010,2026-04-09 22:13:19.43+00,2,t,OK,20,41,0.22,3.2,256,2
16013,2026-04-09 22:15:19.345+00,2,t,OK,20,42,0.253,3.2,256,2
16016,2026-04-09 22:17:19.137+00,2,t,OK,20,41,0.208,3.2,256,2
16019,2026-04-09 22:19:21.736+00,2,t,OK,19,41,0.207,3.2,256,2
16022,2026-04-09 22:21:23.554+00,2,t,OK,20,41,0.209,3.2,256,2
16025,2026-04-09 22:23:20.452+00,2,t,OK,20,41,0.212,3.2,256,2
16028,2026-04-09 22:25:19.501+00,2,t,OK,20,41,0.207,3.2,256,2
16031,2026-04-09 22:27:19.437+00,2,t,OK,19,43,0.246,3.2,256,2
16034,2026-04-09 22:29:19.43+00,2,t,OK,20,41,0.208,3.2,256,2
16037,2026-04-09 22:31:20.317+00,2,t,OK,20,41,0.209,3.2,256,2
16040,2026-04-09 22:33:19.287+00,2,t,OK,19,42,0.255,3.2,256,2
16043,2026-04-09 22:35:19.231+00,2,t,OK,19,41,0.212,3.2,256,2
16046,2026-04-09 22:37:19.413+00,2,t,OK,20,41,0.211,3.2,256,2
16049,2026-04-09 22:39:19.217+00,2,t,OK,20,43,0.221,3.2,256,2
16052,2026-04-09 22:41:20.347+00,2,t,OK,19,40,0.212,3.2,256,2
16055,2026-04-09 22:43:20.31+00,2,t,OK,20,41,0.208,3.2,256,2
16058,2026-04-09 22:45:22.117+00,2,t,OK,20,43,0.234,3.2,256,2
16061,2026-04-09 22:47:21.681+00,2,t,OK,20,40,0.219,3.2,256,2
16064,2026-04-09 22:49:19.315+00,2,t,OK,19,41,0.208,3.2,256,2
16067,2026-04-09 22:51:19.243+00,2,t,OK,20,42,0.246,3.2,256,2
16070,2026-04-09 22:53:20.221+00,2,t,OK,20,41,0.209,3.2,256,2
16073,2026-04-09 22:55:27.342+00,2,t,OK,19,41,0.208,3.2,256,2
16076,2026-04-09 22:57:19.654+00,2,t,OK,19,42,0.213,3.2,256,2
16079,2026-04-09 22:59:19.241+00,2,t,OK,20,41,0.208,3.2,256,2
16082,2026-04-09 23:01:19.276+00,2,t,OK,20,41,0.209,3.2,256,2
16085,2026-04-09 23:03:24.081+00,2,t,OK,20,42,0.225,3.2,256,2
16088,2026-04-09 23:05:19.384+00,2,t,OK,20,40,0.207,3.2,256,2
16091,2026-04-09 23:07:19.261+00,2,t,OK,20,41,0.211,3.2,256,2
16094,2026-04-09 23:09:19.381+00,2,t,OK,19,42,0.239,3.2,256,2
16097,2026-04-09 23:11:21.981+00,2,t,OK,20,41,0.209,3.2,256,2
16100,2026-04-09 23:13:21.654+00,2,t,OK,20,42,0.219,3.2,256,2
16103,2026-04-09 23:15:19.195+00,2,t,OK,19,43,0.248,3.2,256,2
16106,2026-04-09 23:17:19.256+00,2,t,OK,20,43,0.252,3.2,256,2
16109,2026-04-09 23:19:19.684+00,2,t,OK,20,42,0.209,3.2,256,2
16112,2026-04-09 23:21:21.617+00,2,t,OK,20,42,0.213,3.2,256,2
16115,2026-04-09 23:23:19.527+00,2,t,OK,19,41,0.21,3.2,256,2
16118,2026-04-09 23:25:19.251+00,2,t,OK,20,41,0.208,3.2,256,2
16121,2026-04-09 23:27:19.489+00,2,t,OK,20,43,0.227,3.2,256,2
16124,2026-04-09 23:29:19.425+00,2,t,OK,19,41,0.209,3.2,256,2
16127,2026-04-09 23:31:19.34+00,2,t,OK,19,41,0.212,3.2,256,2
16130,2026-04-09 23:33:19.092+00,2,t,OK,20,42,0.237,3.2,256,2
16133,2026-04-09 23:35:20.421+00,2,t,OK,20,40,0.208,3.2,256,2
16136,2026-04-09 23:37:23.454+00,2,t,OK,19,41,0.208,3.2,256,2
16139,2026-04-09 23:39:19.451+00,2,t,OK,20,42,0.213,3.2,256,2
16142,2026-04-09 23:41:21.475+00,2,t,OK,20,41,0.209,3.2,256,2
16145,2026-04-09 23:43:21.279+00,2,t,OK,20,41,0.208,3.2,256,2
16148,2026-04-09 23:45:19.53+00,2,t,OK,19,42,0.217,3.2,256,2
16151,2026-04-09 23:47:23.524+00,2,t,OK,20,41,0.208,3.2,256,2
16154,2026-04-09 23:49:20.437+00,2,t,OK,20,41,0.209,3.2,256,2
16157,2026-04-09 23:51:23.882+00,2,t,OK,19,42,0.228,3.2,256,2
16160,2026-04-09 23:53:19.427+00,2,t,OK,20,41,0.216,3.2,256,2
16163,2026-04-09 23:55:19.44+00,2,t,OK,20,42,0.23,3.2,256,2
16166,2026-04-09 23:57:19.203+00,2,t,OK,19,42,0.214,3.2,256,2
16169,2026-04-09 23:59:20.466+00,2,t,OK,20,41,0.209,3.2,256,2
16172,2026-04-10 00:01:21.194+00,2,t,OK,20,41,0.208,3.2,256,2
16175,2026-04-10 00:03:22.105+00,2,t,OK,20,42,0.213,3.2,256,2
16178,2026-04-10 00:05:19.743+00,2,t,OK,20,41,0.208,3.2,256,2
16181,2026-04-10 00:07:19.498+00,2,t,OK,20,41,0.21,3.2,256,2
16184,2026-04-10 00:09:20.621+00,2,t,OK,19,42,0.214,3.2,256,2
16187,2026-04-10 00:11:19.282+00,2,t,OK,20,41,0.208,3.2,256,2
16190,2026-04-10 00:13:19.506+00,2,t,OK,20,42,0.241,3.2,256,2
16193,2026-04-10 00:15:22.879+00,2,t,OK,19,43,0.209,3.2,256,2
16196,2026-04-10 00:17:19.526+00,2,t,OK,20,41,0.208,3.2,256,2
16199,2026-04-10 00:19:19.162+00,2,t,OK,20,41,0.224,3.2,256,2
16202,2026-04-10 00:21:21.183+00,2,t,OK,19,41,0.208,3.2,256,2
16205,2026-04-10 00:23:19.377+00,2,t,OK,20,41,0.211,3.2,256,2
16208,2026-04-10 00:25:19.287+00,2,t,OK,20,41,0.215,3.2,256,2
16211,2026-04-10 00:27:19.85+00,2,t,OK,20,40,0.207,3.2,256,2
16214,2026-04-10 00:29:31.115+00,2,t,OK,20,41,0.212,3.2,256,2
16217,2026-04-10 00:31:19.96+00,2,t,OK,20,41,0.209,3.2,256,2
16220,2026-04-10 00:33:20.435+00,2,t,OK,19,41,0.215,3.2,256,2
16223,2026-04-10 00:35:24.047+00,2,t,OK,20,41,0.218,3.2,256,2
16226,2026-04-10 00:37:19.328+00,2,t,OK,20,41,0.247,3.2,256,2
16229,2026-04-10 00:39:19.191+00,2,t,OK,20,41,0.214,3.2,256,2
16232,2026-04-10 00:41:20.625+00,2,t,OK,19,41,0.215,3.2,256,2
16235,2026-04-10 00:43:19.232+00,2,t,OK,20,41,0.239,3.2,256,2
16238,2026-04-10 00:45:19.195+00,2,t,OK,20,41,0.222,3.2,256,2
16241,2026-04-10 00:47:19.28+00,2,t,OK,19,41,0.215,3.2,256,2
16244,2026-04-10 00:49:19.622+00,2,t,OK,19,42,0.237,3.2,256,2
16247,2026-04-10 00:51:19.88+00,2,t,OK,20,42,0.215,3.2,256,2
16250,2026-04-10 00:53:19.313+00,2,t,OK,19,41,0.219,3.2,256,2
16253,2026-04-10 00:55:23.679+00,2,t,OK,19,41,0.254,3.2,256,2
16256,2026-04-10 00:57:23.019+00,2,t,OK,20,41,0.217,3.2,256,2
16259,2026-04-10 00:59:20.58+00,2,t,OK,20,41,0.214,3.2,256,2
16262,2026-04-10 01:01:19.693+00,2,t,OK,19,41,0.257,3.2,256,2
16265,2026-04-10 01:03:19.28+00,2,t,OK,20,41,0.215,3.2,256,2
16268,2026-04-10 01:05:19.159+00,2,t,OK,20,41,0.215,3.2,256,2
16271,2026-04-10 01:07:20.625+00,2,t,OK,19,43,0.256,3.2,256,2
16274,2026-04-10 01:09:22.78+00,2,t,OK,20,41,0.213,3.2,256,2
16277,2026-04-10 01:11:19.133+00,2,t,OK,20,41,0.214,3.2,256,2
16280,2026-04-10 01:13:19.327+00,2,t,OK,20,44,0.242,3.2,256,2
16283,2026-04-10 01:15:21.754+00,2,t,OK,19,41,0.213,3.2,256,2
16286,2026-04-10 01:17:19.191+00,2,t,OK,20,41,0.23,3.2,256,2
16289,2026-04-10 01:19:20.745+00,2,t,OK,20,42,0.24,3.2,256,2
16292,2026-04-10 01:21:22.351+00,2,t,OK,20,41,0.214,3.2,256,2
16295,2026-04-10 01:23:19.903+00,2,t,OK,19,41,0.216,3.2,256,2
16298,2026-04-10 01:25:21.409+00,2,t,OK,19,42,0.252,3.2,256,2
16301,2026-04-10 01:27:20.456+00,2,t,OK,20,41,0.214,3.2,256,2
16304,2026-04-10 01:29:19.869+00,2,t,OK,20,41,0.219,3.2,256,2
16307,2026-04-10 01:31:19.245+00,2,t,OK,20,43,0.215,3.2,256,2
16310,2026-04-10 01:33:19.359+00,2,t,OK,19,41,0.218,3.2,256,2
16313,2026-04-10 01:35:20.455+00,2,t,OK,19,41,0.216,3.2,256,2
16316,2026-04-10 01:37:20.481+00,2,t,OK,20,43,0.225,3.2,256,2
16319,2026-04-10 01:39:19.407+00,2,t,OK,20,41,0.217,3.2,256,2
16322,2026-04-10 01:41:19.372+00,2,t,OK,20,41,0.215,3.2,256,2
16325,2026-04-10 01:43:19.281+00,2,t,OK,19,43,0.232,3.2,256,2
16328,2026-04-10 01:45:20.963+00,2,t,OK,20,41,0.217,3.2,256,2
16331,2026-04-10 01:47:21.673+00,2,t,OK,20,42,0.226,3.2,256,2
16334,2026-04-10 01:49:23.534+00,2,t,OK,19,43,0.25,3.2,256,2
16337,2026-04-10 01:51:19.268+00,2,t,OK,20,42,0.217,3.2,256,2
16340,2026-04-10 01:53:19.271+00,2,t,OK,20,41,0.219,3.2,256,2
16343,2026-04-10 01:55:22.4+00,2,t,OK,20,42,0.213,3.2,256,2
16346,2026-04-10 01:57:19.105+00,2,t,OK,19,41,0.217,3.2,256,2
16349,2026-04-10 01:59:24.268+00,2,t,OK,19,41,0.215,3.2,256,2
16352,2026-04-10 02:01:20.312+00,2,t,OK,20,42,0.218,3.2,256,2
16355,2026-04-10 02:03:19.863+00,2,t,OK,20,41,0.216,3.2,256,2
16358,2026-04-10 02:05:20.258+00,2,t,OK,19,41,0.212,3.2,256,2
16361,2026-04-10 02:07:22.522+00,2,t,OK,20,41,0.217,3.2,256,2
16364,2026-04-10 02:09:19.48+00,2,t,OK,20,41,0.214,3.2,256,2
16367,2026-04-10 02:11:19.284+00,2,t,OK,20,41,0.241,3.2,256,2
16370,2026-04-10 02:13:22.498+00,2,t,OK,20,42,0.226,3.2,256,2
16373,2026-04-10 02:15:20.003+00,2,t,OK,19,41,0.213,3.2,256,2
16376,2026-04-10 02:17:19.234+00,2,t,OK,20,41,0.234,3.2,256,2
16379,2026-04-10 02:19:19.238+00,2,t,OK,21,41,0.216,3.2,256,2
16382,2026-04-10 02:21:19.487+00,2,t,OK,23,42,0.217,3.2,256,2
16385,2026-04-10 02:23:19.649+00,2,t,OK,24,43,0.227,3.2,256,2
16388,2026-04-10 02:25:19.064+00,2,t,OK,25,43,0.216,3.2,256,2
16391,2026-04-10 02:27:19.265+00,2,t,OK,24,43,0.217,3.2,256,2
16394,2026-04-10 02:29:19.286+00,2,t,OK,21,42,0.258,3.2,256,2
16397,2026-04-10 02:31:19.809+00,2,t,OK,20,41,0.217,3.2,256,2
16400,2026-04-10 02:33:19.842+00,2,t,OK,19,41,0.216,3.2,256,2
16403,2026-04-10 02:35:19.31+00,2,t,OK,18,41,0.257,3.2,256,2
16406,2026-04-10 02:37:20.956+00,2,t,OK,19,41,0.217,3.2,256,2
16409,2026-04-10 02:39:21.853+00,2,t,OK,19,42,0.215,3.2,256,2
16412,2026-04-10 02:41:19.762+00,2,t,OK,20,44,0.254,3.2,256,2
16415,2026-04-10 02:43:19.632+00,2,t,OK,20,41,0.215,3.2,256,2
16418,2026-04-10 02:45:19.567+00,2,t,OK,20,41,0.214,3.2,256,2
16421,2026-04-10 02:47:19.51+00,2,t,OK,19,43,0.235,3.2,256,2
16424,2026-04-10 02:49:19.111+00,2,t,OK,20,41,0.216,3.2,256,2
16427,2026-04-10 02:51:20.073+00,2,t,OK,20,42,0.216,3.2,256,2
16430,2026-04-10 02:53:19.27+00,2,t,OK,19,42,0.239,3.2,256,2
16433,2026-04-10 02:55:19.341+00,2,t,OK,20,41,0.216,3.2,256,2
16436,2026-04-10 02:57:21.906+00,2,t,OK,20,42,0.216,3.2,256,2
16439,2026-04-10 02:59:19.137+00,2,t,OK,20,42,0.247,3.2,256,2
16442,2026-04-10 03:01:21.69+00,2,t,OK,19,41,0.216,3.2,256,2
16445,2026-04-10 03:03:20.716+00,2,t,OK,20,42,0.215,3.2,256,2
16448,2026-04-10 03:05:22.142+00,2,t,OK,20,42,0.218,3.2,256,2
16451,2026-04-10 03:07:21.673+00,2,t,OK,19,41,0.216,3.2,256,2
16454,2026-04-10 03:09:24.77+00,2,t,OK,20,42,0.216,3.2,256,2
16457,2026-04-10 03:11:21.028+00,2,t,OK,20,42,0.215,3.2,256,2
16460,2026-04-10 03:13:19.356+00,2,t,OK,19,41,0.214,3.2,256,2
16463,2026-04-10 03:15:20.891+00,2,t,OK,20,41,0.217,3.2,256,2
16466,2026-04-10 03:17:19.287+00,2,t,OK,20,43,0.217,3.2,256,2
16469,2026-04-10 03:19:20.024+00,2,t,OK,20,41,0.215,3.2,256,2
16472,2026-04-10 03:21:19.575+00,2,t,OK,19,41,0.239,3.2,256,2
16475,2026-04-10 03:23:20.199+00,2,t,OK,20,41,0.22,3.2,256,2
16478,2026-04-10 03:25:20.948+00,2,t,OK,20,41,0.218,3.2,256,2
16481,2026-04-10 03:27:19.182+00,2,t,OK,20,41,0.232,3.2,256,2
16484,2026-04-10 03:29:22.161+00,2,t,OK,20,41,0.215,3.2,256,2
16487,2026-04-10 03:31:25.222+00,2,t,OK,20,41,0.215,3.2,256,2
16490,2026-04-10 03:33:20.174+00,2,t,OK,20,41,0.23,3.2,256,2
16493,2026-04-10 03:35:20.502+00,2,t,OK,20,41,0.221,3.2,256,2
16496,2026-04-10 03:37:19.321+00,2,t,OK,20,41,0.219,3.2,256,2
16499,2026-04-10 03:39:21.473+00,2,t,OK,20,41,0.215,3.2,256,2
16502,2026-04-10 03:41:19.379+00,2,t,OK,20,41,0.215,3.2,256,2
16505,2026-04-10 03:43:19.555+00,2,t,OK,21,41,0.217,3.2,256,2
16508,2026-04-10 03:45:19.54+00,2,t,OK,20,41,0.254,3.2,256,2
16511,2026-04-10 03:47:19.637+00,2,t,OK,20,41,0.22,3.2,256,2
16514,2026-04-10 03:49:19.087+00,2,t,OK,21,42,0.217,3.2,256,2
